Name,lat,long,depth,semiMajorAxisLength,semiMinorAxisLength,semiIntermediateAxisLength,majorAxisPlunge,majorAxisAzimuth,majorAxisRotation,scatter_volume
uwpwpy,-13.011781,45.270635,5.761719,51.211,13.4549,22.878,-1.15322,165.516,179.116,1804.419
uwqtho,-12.719223,45.272752,41.369141,18.3941,5.08382,8.28075,-1.48228,136.683,162.741,99.18513
uwrvul,-12.744442,45.180555,38.603516,23.3043,6.0604,7.26047,-35.7463,116.12,127.793,111.3375
uwsmyc,-12.647932,45.03978,32.380859,44.7651,18.8686,22.9737,-1.75415,122.509,253.144,434.0763
uwstza,-12.817749,45.427334,16.420898,26.6202,4.91463,7.36973,-52.4403,129.946,114.966,55.70408
uwsvdv,-12.831672,45.313537,8.700195,31.8588,7.11495,28.3514,60.4812,340.024,71.0216,10.71263
uwtjjq,-12.785868,45.380591,15.902344,24.6659,12.289,19.7658,-16.3998,34.3806,63.107,775.6338
uwtlms,-12.821739,45.294837,34.743164,5.32194,2.43249,2.70294,-0.831367,158.855,275.892,45.30652
uwtnbb,-12.576535,45.300417,52.316406,51.1664,17.8257,23.5464,-22.6491,157.714,291.794,1054.066
uwtrsm,-12.699667,45.38795,51.970703,22.639,3.67829,6.57385,-32.0732,132.311,139.004,156.6527
uwttuj,-12.879844,45.373933,33.475586,5.02244,1.98398,2.75404,-11.8536,177.61,288.975,28.4126
uwtzum,-12.860103,45.399896,5.819336,20.9921,6.00064,8.80486,-62.807,87.5349,190.832,60.90374
uwucca,-12.852959,45.069362,8.988281,46.7931,25.5695,32.5383,-2.31347,96.7658,236.676,2127.407
uwutoq,-12.803978,45.252396,37.451172,11.7418,2.77187,5.02199,-18.9692,121.587,158.713,85.55708
uwvdgf,-12.748109,45.234534,35.43457,8.24824,1.98278,3.02097,-22.2458,130.212,326.689,20.34358
uwvlxc,-12.934161,45.324123,37.681641,9.70496,3.34702,7.21092,-9.15976,88.5883,215.319,74.12149
uwvwbh,-12.895366,45.360938,32.323242,10.4229,3.27422,4.0174,-23.9629,158.718,260.192,91.87095
uwxick,-12.772367,45.341021,35.204102,12.4093,2.50343,8.79661,-46.2056,138.719,87.0145,71.88564
uwxvbq,-12.738534,45.088434,46.439453,23.8222,5.39781,9.64429,-31.4669,115.5,187.176,164.2477
uwycbl,-12.87991,45.411384,5.819336,36.7447,6.11939,14.0417,-50.8129,121.566,130.767,33.4116
uwyrod,-12.769627,45.219723,24.631348,3.0271,1.16389,1.91395,-3.29801,122.71,194.456,7.646863
uwyzil,-12.755863,45.226596,45.748047,10.2174,2.50979,2.69654,-12.3749,133.042,133.867,44.28449
uwziad,-12.843813,45.379042,38.833984,6.47475,2.71424,3.368,5.48814,28.0308,61.8403,103.7418
uwzwqx,-12.758777,45.264023,38.603516,17.7229,3.4789,5.73854,-27.3405,130.137,129.499,88.75231
uwzycn,-12.806404,45.404313,34.397461,4.08166,2.09869,2.88125,-10.6911,165.227,299.547,42.79898
uxaihl,-12.874858,45.353056,33.533203,8.21526,2.39825,3.65408,-13.362,149.703,262.489,116.5535
uxalfh,-12.716283,45.223816,44.365234,16.885,3.28714,5.84076,-14.8981,144.87,183.255,139.3086
uxamvh,-12.837454,45.379774,33.59082,4.41082,2.38878,3.24792,13.4533,3.68046,72.3393,49.26095
uxapcd,-12.791542,45.3921,8.066406,29.8617,10.3445,12.3812,-32.7301,59.9323,97.0696,399.6992
uxboxu,-12.743785,45.613896,29.960938,68.2906,22.8327,26.6714,-0.537351,81.1307,182.818,21550.3
uxbpsb,-12.821302,45.439569,37.451172,17.4139,5.1729,12.5919,-41.7311,140.201,267.574,83.03003
uxbqvd,-12.860809,45.399175,28.001953,17.0428,3.62512,5.79388,-12.4484,111.516,236.697,132.8815
uxbspw,-12.846629,45.373276,27.541016,22.1926,6.92101,9.52408,-31.1978,135.985,265.191,76.43271
uxbulg,-12.797815,45.34529,32.092773,3.18982,1.62884,1.95453,-12.0481,136.282,222.31,15.52662
uxbupy,-12.844576,45.411446,28.290039,9.66761,2.27446,3.71119,-26.9893,102.286,150.431,43.00333
uxbvzv,-12.821189,45.373325,28.232422,9.99507,2.77278,3.19812,-31.3025,132.218,172.581,79.48696
uxbwhz,-12.827586,45.394194,33.936523,5.98935,2.43257,3.53388,-10.4115,150.271,268.623,93.29808
uxbxev,-12.824067,45.402122,16.708984,19.0021,4.96857,11.7659,-52.1047,101.4,265.582,70.96786
uxbxwx,-12.823823,45.278271,9.333984,88.6542,24.4368,48.1325,2.16266,44.3864,96.578,271.3751
uxcbih,-12.790166,45.413702,4.724609,26.5737,10.9868,17.8752,-74.1009,57.3528,226.789,104.4887
uxctha,-12.895199,45.278828,36.241211,21.5093,3.22619,9.38793,-47.974,70.1876,269.665,48.31872
uxdhcy,-12.858529,45.31492,30.594727,7.34034,2.3595,2.86044,-10.5666,154.208,253.107,57.01068
uxdjvu,-12.713563,45.269886,36.529297,22.7194,8.81089,16.3491,-16.4374,110.904,268.081,295.214
uxdlfe,-12.775907,45.344614,44.134766,21.1985,4.07896,5.60127,-15.9591,163.887,254.237,213.5779
uxdmgw,-12.803455,45.338078,25.870117,3.50182,1.86058,2.34,-11.7552,165.572,23.8939,20.50525
uxdqlc,-12.741824,45.266942,46.669922,22.8946,6.31105,12.1548,-25.2329,133.26,298.93,106.357
uxdsdh,-12.88263,45.352321,33.014648,7.92669,2.19335,3.23073,-16.0053,159.444,274.081,33.27045
uxdxpo,-12.843887,45.422249,21.318359,13.7832,4.81444,7.00759,-40.2659,114.48,109.341,87.04335
uxedot,-12.790128,45.090437,30.825195,20.457,2.52239,9.66538,-1.66028,102.795,191.729,52.27549
uxeest,-12.818244,45.312846,40.677734,10.2557,2.28044,3.1938,-20.2005,151.165,280.805,93.09213
uxejpn,-12.851447,45.307734,33.245117,7.29874,2.23416,2.85786,-10.2281,152.359,268.367,62.55686
uxerga,-12.808512,45.397829,21.894531,24.7497,7.1543,9.92627,-22.2478,97.0702,86.0574,87.87245
uxetcy,-12.772355,45.335262,31.055664,9.41332,2.17366,6.09682,-32.7635,150.41,308.9,36.8033
uxettn,-12.787891,45.329471,35.780273,5.98352,2.35409,2.39339,-12.6863,139.374,133.841,51.89216
uxevon,-12.869835,45.314896,34.62793,8.1463,2.29347,3.10719,-13.3612,152.764,270.125,62.70387
uxfbyo,-12.812081,45.418704,33.936523,9.24813,3.06933,3.7325,-27.4446,120.529,116.77,70.13375
uxfeqs,-12.768213,45.387104,38.776367,12.4305,2.3969,3.89562,-65.3842,123.117,239.586,36.51523
uxfjhv,-12.969849,44.94075,20.857422,41.4552,9.2058,14.3735,7.22681,77.1834,33.5078,76.3702
uxfmwo,-12.804364,45.453997,21.087891,17.5719,4.70777,8.4448,-36.622,103.221,137.256,95.53523
uxfomy,-12.888163,45.293249,36.817383,16.4906,4.08705,10.1453,-43.3198,94.1076,91.615,58.97021
uxfqmy,-12.724595,45.157576,31.919922,12.7922,2.95672,3.57217,-9.94977,108.344,229.428,37.36882
uxfsde,-12.892323,45.257227,34.282227,13.1419,2.1816,3.88122,-2.18113,146.107,255.373,28.631
uxgcdk,-12.809882,45.373346,33.072266,5.84689,2.18084,2.84227,-10.9119,153.626,281.219,75.97728
uxgjqu,-12.845823,45.322149,36.47168,4.39322,2.62342,3.47547,-13.3257,156.564,298.939,76.84937
uxgllk,-12.838875,45.384092,33.475586,8.11903,2.34492,3.19525,-12.6162,155.982,291.003,77.50497
uxgnkr,-12.854404,45.373981,37.624023,6.4521,3.16636,3.97623,-60.2917,129.595,186.453,63.81006
uxgpla,-12.758941,45.341769,38.373047,12.6991,2.79841,4.0121,-12.1564,157.844,305.988,93.50633
uxhasn,-12.831211,45.449634,21.433594,26.3579,8.16292,9.8775,-33.6789,87.2925,82.8164,114.1965
uxhflk,-12.838066,45.330086,36.068359,14.5022,3.0895,5.30549,-45.948,136.966,93.775,116.1407
uxhjxb,-12.582818,45.265154,34.512695,13.4531,4.073,9.0968,-1.14831,153.334,314.936,74.10107
uxhmlq,-12.81194,45.340941,26.446289,4.04607,2.65126,3.13498,-55.7855,116.74,223.282,27.43568
uxhyaa,-12.84164,45.350962,33.360352,7.43541,2.40798,3.10929,-15.541,156.178,288.64,81.46354
uxigys,-12.763934,45.365515,33.821289,3.99735,2.05337,2.82413,-38.1084,152.323,139.227,27.0916
uxiiso,-12.809125,45.346707,30.364258,5.73198,2.59175,3.8774,-32.285,126.526,301.02,24.59004
uxjfux,-12.86431,45.381164,24.717773,4.3296,1.91982,2.63556,-20.7613,160.482,267.022,39.03253
uxjkkk,-12.789176,45.268991,34.973633,8.59112,2.17098,2.7948,-12.069,152.452,254.841,42.71027
uxjvkb,-12.801266,45.304243,45.287109,14.4394,2.52602,4.04077,-17.43,153.102,272.882,124.5132
uxkuvp,-12.874039,45.297602,37.969727,12.9859,2.5741,5.25802,1.0841,160.368,314.331,55.16514
uxlamw,-12.745306,45.244619,36.47168,11.2625,2.12555,4.46125,-26.1787,126.725,314.25,30.46722
uxlbuv,-12.85848,45.291875,37.624023,9.9066,2.99635,4.32788,1.64776,163.927,282.347,49.15179
uxlcte,-12.824052,45.393481,23.162109,21.477,5.40513,8.10326,-35.445,97.9928,92.5453,87.11731
uxlgpu,-12.89963,45.373895,30.709961,14.8044,3.48718,6.23922,-0.647296,167.85,288.448,36.29654
uxllub,-12.917542,45.534495,42.291016,11.5752,3.2394,6.60066,-16.1044,167.041,295.246,215.2306
uxlnfc,-12.879828,45.36529,27.944336,6.1665,2.0837,3.20316,-21.3312,175.571,272.853,29.26953
uxlywn,-12.814825,45.371177,34.973633,5.4135,2.14432,2.68041,-13.926,149.138,283.261,46.21582
uxmdwn,-12.862754,45.307709,39.352539,16.7942,3.43682,7.00966,-9.66995,137.495,161.431,37.82154
uxmevy,-12.866873,45.252966,39.928711,20.9442,3.48858,8.83419,-41.8395,76.3447,91.6071,48.04634
uxmplv,-12.939665,45.254953,41.369141,22.7006,3.52681,11.4218,-4.12719,161.304,296.603,112.7175
uxmryy,-12.770862,45.29639,39.12207,6.62614,2.31588,2.7632,-7.73913,132.191,219.189,60.55372
uxmukc,-12.81295,45.316098,23.824707,2.48856,1.62646,2.23752,32.6392,112.092,239.776,11.46211
uxncpp,-12.885299,45.27597,40.043945,6.84528,2.86839,4.01911,7.36252,21.0731,106.322,53.84091
uxnlfb,-12.871329,45.355224,7.317383,33.4663,3.59809,17.4115,-20.457,110.251,200.564,78.60684
uxnrey,-12.844648,45.456094,38.545898,4.65718,2.76031,4.18038,25.5223,330.231,59.8961,86.64147
uxntex,-12.829044,45.420115,16.99707,22.5611,4.82945,12.8197,-54.5289,99.3119,265.257,51.39386
uxodoh,-12.676855,45.287243,34.916016,29.6258,8.60559,18.8796,-2.2123,131.688,197.523,454.7145
uxoeim,-12.768968,45.415179,26.503906,12.7891,7.93564,10.9283,-47.2489,137.49,118.095,154.8947
uxoovi,-12.89091,45.25723,36.47168,18.7039,3.48064,10.0146,-39.3299,85.5551,92.6598,45.43638
uxprmi,-12.772315,45.315105,33.475586,5.32206,2.01199,2.32429,-11.5029,139.011,258.808,36.62969
uxpzad,-12.845169,45.348795,17.054688,67.9526,28.5388,34.3191,4.15577,81.8261,65.0951,5846.81
uxtdoh,-12.829568,45.321463,43.443359,9.261,2.23631,3.99676,-0.916874,160.255,282.677,94.89409
uxutam,-12.758283,45.366966,39.467773,6.96969,2.42804,2.79749,-16.0916,136.882,262.819,69.81521
uxvain,-12.59752,45.206847,5.646484,38.891,15.5275,35.906,14.9987,120.397,274.762,364.5548
uxvbus,-12.876976,45.352332,34.973633,4.53532,1.97709,3.2355,-28.401,167.41,308.023,29.97074
uxvrgs,-12.815324,45.26965,23.392578,72.9404,19.6421,22.3267,-1.72253,96.7831,255.64,365.5282
uxvucp,-12.874158,45.356659,31.977539,3.7291,2.22886,2.48566,-21.0196,167.427,269.708,32.42741
uxxyss,-12.830529,45.132799,18.667969,107.238,29.5988,56.448,-3.29368,86.198,89.199,1239.285
uxyahz,-12.718234,44.930149,37.912109,35.0191,7.38399,13.4618,-16.7694,101.652,195.818,464.9477
uxzimz,-12.807456,45.228628,18.264648,25.0982,9.97875,13.7249,32.3875,143.654,298.392,42.08329
uxzuky,-12.67814,45.231108,44.480469,20.1896,2.8849,7.66296,-20.9329,123.627,140.645,96.24074
uxzxau,-12.634797,45.47729,27.771484,42.0713,14.8502,26.3596,-4.67414,80.588,99.9542,455.683
uybbwm,-12.781615,45.3734,6.337891,37.4355,12.273,20.8261,-28.5586,61.0883,139.326,152.1035
uybiiv,-12.77897,45.485715,1.498047,54.8358,9.81307,25.708,-31.6935,59.79,151.645,180.3943
uycjei,-12.918869,45.469663,21.203125,102.049,21.4935,28.9889,-1.93814,113.09,149.567,879.2583
uycktb,-12.973829,45.373033,34.224609,19.308,4.25806,7.71123,-18.1151,162.221,320.865,87.56067
uycsbr,-12.81407,45.345977,8.066406,30.2285,13.2671,21.7588,-5.30623,17.7294,79.027,923.322
uyeoro,-12.844041,45.528827,5.416016,32.7208,22.4442,26.5809,52.1544,66.8574,281.467,141.7311
uyfanq,-12.84939,45.338704,39.755859,16.9471,3.8503,6.38702,-9.24253,107.035,178.994,99.2992
uyhbky,-12.857206,45.361013,33.360352,10.8326,2.54858,5.20789,-15.7809,140.429,308.755,46.93709
uyhqgd,-13.007695,45.344145,5.876953,37.2839,17.6737,27.6851,-28.5063,81.617,67.5169,222.5155
uyiaxr,-12.739097,45.313016,36.529297,85.2584,21.2556,33.1144,-0.453942,80.9263,83.021,481.6912
uyinpm,-13.26276,45.047882,41.023438,66.4449,23.4584,50.654,-0.237259,129.413,275.489,7559.596
uyjitx,-12.848693,45.343747,33.706055,4.89799,2.07881,3.05703,-13.5853,159.062,266.387,55.45648
uyjoff,-12.739686,45.259029,37.854492,9.12736,2.14205,2.70138,-8.89133,128.134,162.905,57.20514
uyjreq,-12.860735,45.358846,32.611328,18.5575,2.8017,7.68286,-27.4506,130.786,132.58,88.68497
uyjven,-12.782232,45.326603,36.125977,8.17738,2.26242,2.4331,-13.873,158.18,276.18,63.60742
uylhzz,-12.891902,45.399119,26.388672,31.1916,3.39395,10.3585,-18.4995,141.006,200.743,134.6768
uymyka,-12.827579,45.389874,30.364258,13.7312,3.00978,4.44461,-38.5833,137.787,157.684,41.56189
uyoykz,-12.872026,45.350181,33.994141,9.53175,2.25743,3.51766,-14.5517,152.678,272.635,101.4374
uyozpz,-12.769955,45.209283,33.994141,18.6022,4.63657,7.00751,2.16297,103.014,241.886,62.75274
uypayj,-12.903119,45.350119,20.166016,47.0026,11.7348,15.1877,-17.1502,142.32,286.929,50.52993
uypbwe,-12.780809,45.322286,27.483398,3.93643,1.59202,2.30202,-24.4152,149.216,211.972,25.25224
uyrcal,-12.816134,45.317891,35.204102,6.36802,2.27497,2.45285,-17.7334,138.99,282.502,48.34565
uyrogo,-12.833307,45.434509,35.895508,4.86246,3.02499,3.27766,-62.2988,116.254,237.304,67.65081
uysfcq,-12.917285,45.367379,34.916016,30.3841,8.9896,12.4051,-3.89357,125.152,188.648,101.7973
uysing,-12.770365,45.405097,44.826172,11.6513,3.75947,6.53441,-15.8072,35.7185,138.639,112.0692
uysjkp,-12.860036,45.362448,22.874023,11.1375,2.08282,2.89392,-23.16,149.777,154.157,17.51644
uyskxp,-12.849367,45.327182,26.158203,19.2947,5.84158,9.10925,-20.1845,155.213,182.052,108.8482
vcglfu,-12.780303,45.432437,22.816406,38.4327,14.2338,15.8483,-27.1187,70.3211,162.309,3167.706
vcgyqj,-12.762465,45.336722,27.483398,14.4052,4.66254,5.31047,30.5395,158.166,177.76,31.90974
vcihnt,-12.845027,45.279663,0.460938,27.7043,19.5199,23.748,0.0817085,6.00042,74.1598,6071.144
vcjgyo,-12.813354,45.340938,36.241211,6.60676,2.14656,2.52471,-24.8408,162.333,278.394,37.64581
vcjsju,-12.750217,45.22949,36.529297,31.9948,8.65303,13.8744,-33.4615,114.323,233.518,78.61069
vcjvjx,-12.700517,45.13893,30.191406,46.8817,15.3756,23.7402,-0.441097,145.15,181.611,2556.384
vckwze,-12.833185,45.36394,34.62793,8.87014,2.17857,3.24588,-10.051,156.175,281.348,93.02294
vclduj,-12.880159,45.194596,25.236328,19.4655,10.8249,13.7509,-13.0327,31.3264,52.1209,423.8273
vcltyo,-12.926438,45.349352,33.129883,5.29932,2.73706,3.06581,-21.3763,171.427,312.367,38.50517
vcncmi,-12.797662,45.271851,37.969727,7.17648,2.29174,2.5748,-10.0829,147.133,266.926,56.64421
vcnmbt,-12.744397,45.163279,39.294922,21.7404,5.50866,6.81614,-24.3654,108.977,173.907,148.7926
vcnxth,-12.898825,45.322757,28.808594,26.5428,13.6243,18.0072,-14.4433,175.687,149.537,757.8646
vcodnl,-12.905204,45.332107,37.969727,5.17256,2.19526,3.63369,-18.3831,82.4882,254.334,50.12115
vcohns,-12.755944,45.26115,42.060547,18.0654,4.91876,5.59512,-15.3633,135.884,255.169,130.003
vcpczd,-12.831254,45.478437,34.800781,34.8591,9.98011,19.0411,-6.6423,90.4482,161.867,678.2138
vcpppk,-12.838072,45.332967,30.767578,11.8309,2.24064,4.45336,-28.8021,126.681,124.185,96.55198
vcqamj,-13.18605,44.929867,22.816406,49.7651,25.9005,44.347,-7.27377,351.301,268.643,2358.6
vcqgrk,-12.801478,45.416562,6.568359,31.6187,7.47569,13.009,-44.5976,55.1671,91.7126,84.68307
vcqhhc,-12.833314,45.43883,18.379883,21.5487,3.7904,9.36046,-57.5698,84.0974,269.759,51.48308
vcqlsc,-12.848574,45.286136,42.00293,5.37151,2.89039,3.56041,13.7981,112.957,239.711,35.94586
vcqqxb,-12.843616,45.281106,16.478516,85.4073,24.8742,33.5117,-0.550692,126.776,241.761,213.0442
vcqzhz,-12.673797,45.18938,33.302734,20.9635,3.97476,8.22205,-4.67687,141.262,185.048,128.2002
vcrhnd,-12.884051,45.356639,30.479492,10.1805,2.55338,4.16505,-46.7339,130.456,133.609,47.14606
vcsgzf,-12.775801,45.29278,37.912109,24.1065,4.65884,14.3225,-34.5962,115.345,212.148,194.35
vcswuq,-12.960556,45.132426,23.738281,54.791,23.7856,32.1357,-3.99762,121.121,305.807,1704.194
vctqun,-12.797818,45.34673,34.973633,7.50729,2.23931,3.00192,-19.3065,140.516,267.056,63.98594
vctwyi,-12.923006,45.404826,37.451172,24.0932,10.1257,15.8061,-30.9463,118.371,184.546,237.92
vcucor,-12.766499,45.241688,46.842773,9.60805,2.78156,3.51462,-13.5133,134.913,155.854,59.04881
vcufpj,-12.774885,45.202791,41.541992,21.0198,3.02002,8.34583,-14.5617,127.857,156.281,68.78676
vcuhet,-12.882662,45.369606,31.170898,15.4062,3.80974,7.43227,-4.90447,65.8962,84.9942,53.84176
vcujfh,-12.763748,45.274809,36.356445,6.48404,2.36031,2.75611,-4.66693,147.868,277.856,88.99064
vcuocv,-12.872641,45.304807,38.31543,7.91473,2.83198,4.00149,3.86668,176.087,311.827,44.74069
vcusxf,-12.82763,45.420117,43.155273,6.00431,2.48559,3.27168,-24.4457,140.639,294.943,69.60768
vcuwrf,-12.843136,45.395606,32.323242,24.7492,3.13877,5.94342,-17.9228,116.466,304.642,70.23822
vcvebj,-12.739029,45.281344,45.287109,11.8473,4.31313,6.60593,-26.7459,95.2753,145.768,92.5324
vcvfgy,-12.983565,45.293757,34.339844,41.7708,14.3657,27.2138,7.31852,179.772,69.6606,515.0563
vcvmzp,-12.826863,45.384835,42.751953,9.8514,3.03905,4.82267,-12.3194,142.081,237.484,119.8837
vcvxzd,-12.863589,45.373244,7.720703,34.0357,17.885,25.7597,7.83135,149.847,297.375,328.9262
vcwdfh,-12.855754,45.340852,31.516602,7.22777,2.02828,2.87109,-12.0689,161.174,275.296,29.2197
vcwlpv,-12.821111,45.333002,2.650391,53.0436,18.9008,39.0488,-12.3362,59.3703,111.154,278.1186
vcwtkt,-12.89742,45.327082,36.759766,17.863,8.06578,12.26,-21.9938,53.9221,89.0966,64.42057
vcwupw,-12.802718,45.32296,25.121094,2.75271,1.38451,1.99746,-15.511,144.846,222.272,12.83662
vcwvnn,-12.770129,45.284153,32.150391,39.8198,8.01934,16.8587,-11.3131,75.9787,181.064,432.1148
vcwzfp,-12.948663,45.557509,38.833984,10.5673,3.02998,6.36054,-26.3688,170.512,297.157,189.1568
vcxbqg,-12.770904,45.316548,39.813477,7.72743,2.64438,3.78622,-15.2879,150.038,325.478,67.21419
vcxgnt,-12.92358,45.33351,35.43457,21.8589,8.30461,12.814,-15.146,60.6869,90.6697,79.4383
vcxjrp,-12.74789,45.148153,44.077148,22.0222,2.63899,4.99349,-8.17624,142.71,274.052,69.72482
vcxlxm,-12.874962,45.410673,36.759766,30.0065,5.66209,12.1584,5.52799,114.153,11.3799,157.4911
vcxoch,-12.792749,45.286982,33.994141,12.2406,6.35367,7.25249,-5.42563,122.37,201.852,46.37866
vcxsdt,-12.832418,45.332978,45.978516,15.1608,4.75035,9.00554,-51.1056,359.72,286.653,197.2475
vcyalh,-12.813284,45.306377,40.735352,4.32531,2.16924,3.1094,9.81223,86.2338,44.0798,36.14452
vcyfwt,-12.734714,45.248243,38.949219,19.1813,3.03547,7.19072,-26.4538,130.523,131.946,84.67509
vcygvz,-12.861413,45.343721,35.088867,9.55832,2.42709,3.24476,-12.1095,153.438,278.242,78.17872
vcyjoe,-12.833232,45.389864,32.78418,3.80638,3.09823,3.21562,13.319,6.18033,86.192,48.51658
vcyxsb,-12.769205,44.955878,9.794922,32.195,13.7961,18.6174,10.8703,80.5795,70.8626,311.525
vczgxu,-12.907962,45.298968,37.854492,9.21779,2.30625,3.44746,-6.76743,165.167,263.703,32.54907
vczisx,-12.852228,45.34446,38.373047,8.40769,3.11102,3.79109,-11.2523,143.68,242.166,159.1242
vczmza,-12.817651,45.371171,23.795898,6.00794,2.51994,3.19499,-19.5866,138.581,182.011,19.47926
vczpyd,-12.896793,45.368138,36.586914,13.7159,2.34686,4.13847,-13.1314,162.519,269.143,77.75101
vdacme,-12.820454,45.358205,24.37207,6.1181,1.81254,2.48519,-30.1187,137.821,239.114,41.92765
vdahdy,-12.843629,45.286867,26.619141,23.1749,10.6157,19.1969,33.3629,105.055,285.201,138.9063
vdajgh,-12.801949,45.293441,39.583008,10.5177,2.65009,3.82128,68.7126,91.9513,303.228,45.35273
vdaxgi,-12.707997,45.310204,52.892578,30.1354,6.42039,18.1485,-8.29764,118.212,259.781,325.0122
vdclrm,-12.759077,45.416635,33.302734,8.96859,4.26047,6.50018,-37.4386,9.79251,85.3825,122.3827
vdcmsm,-12.893792,45.281712,18.03418,9.70811,1.98142,3.94472,-48.793,161.006,178.577,10.44304
vdcqja,-12.743939,45.007797,40.677734,40.3094,11.5944,14.5777,-13.3903,118.473,169.272,413.6723
vddtxe,-12.844921,45.233575,22.585938,89.9613,30.1873,44.1326,0.194207,92.4259,273.868,2777.977
vdekxn,-12.881986,45.386173,27.886719,39.7797,16.5351,19.3436,-22.513,110.281,193.893,3868.489
vdfhcg,-12.577668,45.181002,44.595703,13.4438,3.91838,4.56699,19.7665,144.782,184.491,191.8244
vdfmel,-12.823978,45.353157,36.529297,9.50435,2.61201,3.89838,-30.3953,157.82,259.134,108.177
vdgawg,-12.917862,45.301827,25.985352,24.6367,4.43131,8.54008,-32.0002,140.536,249.773,72.68288
vdgtyy,-12.932876,45.391841,2.074219,73.8634,22.7281,30.8167,-7.2821,113.316,287.776,3552.031
vdgxfj,-12.848034,45.368953,26.964844,96.6161,17.1991,23.0295,-0.130474,105.041,156.27,525.6547
vdhbqs,-12.837328,45.314966,39.813477,5.04401,2.30947,2.96265,-8.51313,133.212,174.785,44.21863
vdhdcb,-12.844571,45.408566,34.512695,16.0556,2.92354,4.18322,-15.8432,123.067,222.133,33.42851
vdhfnb,-12.765177,45.282005,40.850586,5.60374,1.9406,2.07954,-9.24301,130.328,239.631,35.64919
vdhrff,-13.01086,44.947807,22.355469,31.3753,10.9297,20.6386,10.9288,32.4917,83.3091,399.0772
vdhrzj,-12.620203,45.235568,36.759766,38.1366,16.6948,26.0726,-19.3474,64.1499,116.552,258.5764
vdhtzo,-12.814803,45.359656,23.680664,3.08561,1.43896,1.92533,-28.9701,158.782,246.804,13.67812
vdhwht,-12.72144,45.318093,28.981445,7.12978,2.25431,3.24181,-23.8063,142.946,218.982,51.57241
vdhymy,-12.854858,45.252275,15.787109,36.3933,13.6799,27.8901,16.6747,130.102,211.166,126.1291
vdigjq,-12.784015,45.180449,26.388672,33.9999,10.4903,22.0218,-14.6877,126.53,179.904,175.8267
vdiwxq,-12.868443,45.324982,28.174805,6.17528,2.11933,2.38596,-18.9388,155.799,250.133,41.09017
vdjzdf,-12.799639,45.210647,2.304688,48.4629,26.2646,35.0978,16.0226,131.261,281.799,815.7325
vdkgqh,-12.832198,45.232167,20.857422,41.7301,11.2129,20.5546,17.6602,103.452,17.5818,14.09965
vdkihs,-12.830861,45.265294,39.871094,83.5742,22.9451,33.3366,-2.4505,109.096,281.645,2342.69
vdkqwv,-12.741757,45.238149,36.529297,15.2061,2.68087,6.14696,-24.1784,126.842,131.093,92.26825
vdlere,-12.767399,45.330233,32.380859,10.6872,2.26823,2.8964,-34.7526,140.589,211.548,33.51808
vdlvev,-12.874513,45.197492,14.173828,82.1188,27.0514,33.6367,4.83938,127.512,236.59,451.8518
