Name,bias_lat,bias_long,bias_depth,semiMajorAxisLength,semiMinorAxisLength,semiIntermediateAxisLength,majorAxisPlunge,majorAxisAzimuth,majorAxisRotation,scatter_volume,ref_lat,ref_long,ref_depth,majorAxisPlungeSin,majorAxisPlungeCos,majorAxisAzimuthSin,majorAxisAzimuthCos,majorAxisRotationSin,majorAxisRotationCos
uobwtb,-12.837531,45.424421,16.99707,14.1024,4.18617,8.1904,-59.7997,91.5028,209.212,50.01287,-12.854838,45.42043,26.302246,-0.8642721681355758,0.5030244719556206,0.9996560445348456,-0.026225800749390727,-0.4880424728097766,-0.8728198810371579
uodedk,-12.797719,45.297771,27.137695,3.51386,1.64532,1.98531,-20.6647,149.769,251.526,13.15879,-12.802369,45.32548,26.878418,-0.35289844851539615,0.9356616295624323,0.5034874906500807,-0.864002515481804,-0.9484675458468442,-0.31687428812585045
uodhto,-12.803523,45.374078,34.166992,5.84114,2.13876,2.75772,-13.3602,150.438,299.344,57.71205,-12.768241,45.402941,33.821289,-0.2310721175863299,0.9729366251067791,0.4933650871167394,-0.8698223329015484,-0.8716931965785827,0.49005200850380404
uodjsa,-12.850112,45.346624,33.821289,8.39469,2.44056,3.25786,-11.9578,158.589,278.039,68.39994,-12.723973,45.347958,33.38916,-0.207191200469684,0.9783004683878728,0.36505552749665143,-0.9309857473904429,-0.9901731072170245,0.13984712275975858
uodkob,-12.717845,45.28859,32.957031,29.252,13.7422,22.1962,-5.45086,20.6531,64.6035,1361.749,-12.729776,45.251854,37.739258,-0.0949920110522857,0.9954780348336383,0.3527090089211595,0.9357330575681578,0.9033614933341019,0.42887995098999615
uodtqb,-12.809225,45.401428,39.928711,5.01876,2.48999,2.89033,-23.9617,119.022,284.137,60.80351,-12.793021,45.430976,38.142578,-0.4061258826434054,0.9138171411431911,0.8744334891386564,-0.4851454143582059,-0.9697144933567399,0.2442412769657932
uoefcp,-12.806261,45.327992,36.125977,5.74327,2.40306,3.33604,-6.13674,153.902,293.991,76.22596,-12.762442,45.325204,38.430664,-0.10690165271029214,0.994269599579414,0.43990782251195404,-0.8980429319875477,-0.9136093364144148,0.40659313867355495
uoenwv,-12.813368,45.348138,26.21582,2.73615,1.62587,2.17748,-4.54615,149.532,185.883,13.08302,-12.808813,45.368668,26.071777,-0.07926205664592612,0.996853813944782,0.5070570593229617,-0.8619124889400028,-0.10249739799989752,-0.9947332724923051
uofakb,-12.804213,45.364717,35.607422,15.2176,5.24438,7.62371,-10.1935,74.3466,174.882,101.0548,-12.801995,45.315041,30.249023,-0.17697308573029713,0.9842156912623863,0.9629115136776091,0.26981737680715767,0.0892072080039134,-0.9960130892915748
uofeji,-12.804888,45.348155,31.516602,2.74575,2.13236,2.5106,11.0976,329.721,170.868,25.12467,-12.728624,45.37854,33.475586,0.19248086206603068,0.9813007274726324,-0.5042111389367135,0.8635804116422177,0.15870951846306927,-0.9873253206259934
uofomz,-12.824077,45.407882,44.134766,7.62702,2.44973,3.71627,-15.4853,144.421,288.035,114.4397,-12.776437,45.445042,44.163574,-0.2669911349800555,0.9636989850788792,0.5818249140697992,-0.8133140656398798,-0.9508675711206389,0.3095979040483587
uofxed,-12.842973,45.310633,36.010742,13.4393,2.62557,4.63622,-4.48122,141.502,305.615,43.6841,-12.733023,45.281718,36.615723,-0.07813232909980083,0.9969429969408684,0.6224873180801872,-0.7826298862357199,-0.812948333747034,0.5823358194872791
uogcfk,-12.900045,45.23488,35.146484,24.7062,7.6737,10.4285,-21.3402,63.2246,128.53,303.1291,-12.756511,45.364449,23.651855,-0.36390483640703214,0.9314361330974718,0.8927793208966925,0.4504942665331497,0.7822821016875396,-0.6229243239586378
uoghcs,-12.749484,45.218694,35.895508,10.5121,1.94708,2.04903,-12.5004,135.169,291.384,24.61349,-12.814738,45.326534,33.360352,-0.21644642976474765,0.9762944960625837,0.7050180215229731,-0.7091893888996313,-0.9311576723783915,0.36461677028197154
uogiil,-12.945836,45.557512,37.681641,17.4413,4.94245,7.62151,-35.5871,149.844,286.99,312.2041,-12.820857,45.669267,34.62793,-0.5819398878224699,0.8132318039533201,0.5023560829689679,-0.8646608386552934,-0.9563557698862929,0.2922047936040681
uogjhz,-12.942556,45.283763,38.373047,24.9779,4.30166,13.6914,-42.5921,101.306,91.7586,110.0018,-12.869575,45.362069,42.089355,-0.676774469438381,0.7361904084653628,0.9805941337375873,-0.19604883289484462,0.999528995797836,-0.03068854117369222
uogpfu,-12.874911,45.381865,45.517578,11.3663,4.83521,6.50913,13.1463,30.8089,54.7521,144.8027,-12.816008,45.443538,38.978027,0.22743829109854372,0.973792495217628,0.5121762846298208,0.858880348746432,0.8166627080891904,0.5771152581732958
uogtkg,-12.840246,45.361046,25.178711,7.39027,2.17705,2.43114,-7.69192,159.761,240.53,34.59511,-12.794714,45.387415,25.20752,-0.1338464330555294,0.9910020849414555,0.34593693089380506,-0.9382577683364922,-0.8706134089947893,-0.49196777544720516
uogynf,-12.931653,44.930804,39.871094,98.2195,26.6611,49.8302,-2.54591,87.0687,94.7244,1877.942,-12.794078,45.429174,27.396973,-0.044419891294697485,0.9990129494943333,0.9986915698424607,0.05113852095633514,0.9966024020845576,-0.08236292952105218
uogzoy,-12.740766,45.455538,21.433594,24.2258,5.03757,8.93751,-41.2045,83.4776,111.318,683.66,-12.747053,45.410178,35.895508,-0.6587485526158119,0.7523631732259182,0.9935275225253404,0.11359164575205057,0.9315770628706012,-0.36354391197403374
uohgil,-12.783499,45.258925,38.200195,9.40538,2.28929,2.57381,-8.87081,154.3,275.696,34.59597,-12.812956,45.318978,39.899902,-0.15420703862111032,0.9880385565552122,0.43365908458754404,-0.9010770213220917,-0.9950625013629117,0.09925028151791473
uohjaz,-12.937353,45.554641,37.220703,17.9946,4.83944,7.11021,-36.9064,147.495,281.941,398.618,-12.814133,45.655231,34.080566,-0.6005095472136548,0.7996175859154495,0.537373206088908,-0.843344554365372,-0.9783611779651764,0.20690433888778728
uohuec,-12.741035,45.231672,37.508789,19.6824,2.3893,5.13595,-36.3776,111.624,282.458,46.54894,-12.740852,45.307614,36.788574,-0.5931041650108144,0.8051257351785649,0.9296222046715984,-0.3685139842414624,-0.9764544033253728,0.21572389349928317
uohvzb,-12.729711,45.224502,36.702148,7.33195,2.0202,2.8685,-14.1821,132.21,156.436,25.76871,-12.79814,45.330529,30.220215,-0.24500450567482504,0.969521940029742,0.7406873476448748,-0.6718498738846355,0.39977318588520694,-0.9166140953788523
uoikhm,-12.869904,45.349465,40.274414,4.04504,2.28679,3.78882,11.7559,253.331,103.226,47.83947,-12.781386,45.446474,36.500488,0.20374256670574542,0.9790244974014465,-0.957977831646088,-0.28684224597269403,0.9734751802985009,-0.22879264267629126
uoiuxt,-12.766434,45.214332,35.204102,12.7794,2.65706,4.90461,-10.2954,122.333,204.307,20.78113,-12.821785,45.316439,33.706055,-0.17872322318666534,0.9838993899244828,0.8449539281807441,-0.534839096600024,-0.41162570444958285,-0.911352993870314
uoivlr,-12.770166,45.301431,40.447266,13.0349,3.1593,5.85001,-12.1363,145.304,260.639,93.6954,-12.824443,45.415442,30.508301,-0.2102379997805808,0.9776502357429576,0.5692221255618245,-0.8221837822353822,-0.9866831055035686,-0.16265438608852079
uokdhp,-12.786901,45.20348,38.833984,25.1546,6.87814,13.4855,-35.5783,117.818,177.024,116.3392,-12.833018,45.281851,38.776367,-0.5818149775205681,0.8133211739114756,0.8844344118808706,-0.4666645166293861,0.05191764670241379,-0.9986513695784347
uolatt,-12.835045,45.240801,12.791016,26.2111,9.9355,18.9012,20.9373,118.252,227.898,208.513,-12.748454,45.402977,29.90332,0.35734609809174334,0.9339720371502598,0.8808742156955061,-0.47335041578393816,-0.7419524382197958,-0.6704525183931372
uoljmx,-12.828785,45.021912,6.337891,29.2145,13.8406,15.466,5.91037,99.1123,337.315,64.79208,-12.707313,45.321002,33.245117,0.10297256700553832,0.9946841963378578,0.9873798313365587,-0.1583700371591448,-0.385664509195245,0.922639087805839
uolyae,-12.883942,45.301901,38.891602,8.42325,2.37377,3.21084,-11.9973,152.878,267.633,79.96997,-12.814306,45.288734,42.262207,-0.2078655964671768,0.9781573972553419,0.455886690822169,-0.8900378223037558,-0.9991467830239574,-0.04130019337578125
uomcmt,-12.795973,44.931303,38.027344,48.4874,26.8657,28.2772,-2.84096,100.759,137.371,2068.7,-12.784124,45.393194,30.335449,-0.049563790637021675,0.9987709600592568,0.9824210864780721,-0.18667835665455257,0.6772484551803646,-0.7357543951318333
uomlbm,-12.833237,45.392744,28.866211,15.2304,3.08667,3.1518,-13.1653,139.667,282.958,72.19485,-12.780629,45.415518,27.973145,-0.22776120040746717,0.9737170202830746,0.6472289376308945,-0.7622956790466437,-0.9745347007192487,0.22423674340759642
uomlva,-12.827553,45.375473,39.698242,7.58416,2.52785,2.96649,-16.6338,137.343,274.553,87.73569,-12.799016,45.423406,38.747559,-0.28625365254804763,0.958153874073941,0.6776079317228675,-0.7354233412574405,-0.9968443306411404,0.07938123499049855
uoobko,-12.843902,45.430891,6.337891,42.4455,7.6661,16.7471,-28.3532,113.686,214.551,168.7094,-12.767942,45.435697,32.467285,-0.4749055411369431,0.8800367759346351,0.9157607803734917,-0.4017240260797621,-0.5671395819309532,-0.8236216938662942
uopdhf,-12.840341,45.414334,35.204102,6.2685,2.70047,4.49422,-19.8372,150.68,269.164,59.94671,-12.805385,45.429155,33.619629,-0.33934872738935856,0.940660640836653,0.4896868315299688,-0.871898392604402,-0.9998935539404046,-0.014590434826530807
uophuk,-12.835353,45.39058,36.298828,11.0898,3.80959,7.49341,-54.0912,112.916,254.409,48.45948,-12.787005,45.424867,35.866699,-0.8099515705631259,0.586496763283759,0.9210767057431133,-0.3893811784580944,-0.9632047967415851,-0.2687685240760192
uoqyas,-12.88835,45.388322,32.78418,6.2305,2.41342,4.4304,-14.4995,167.322,269.749,77.48784,-12.789844,45.432781,30.508301,-0.2503715553629227,0.9681498253189694,0.2194716097808547,-0.9756188869124051,-0.999990404414314,-0.0043807624104579375
uoruie,-12.893087,45.282434,36.644531,31.9947,4.88587,6.24121,6.88409,72.6863,162.151,115.2599,-12.854306,45.323571,32.668945,0.11986116347742631,0.9927906634783779,0.9546896668717829,0.29760315853203606,0.30650946492076603,-0.9518676104973768
uoumey,-12.753057,45.235242,36.759766,15.1446,2.46273,3.94735,-17.9515,125.414,169.924,90.91259,-12.796353,45.320813,36.241211,-0.30821182898242294,0.951317753684493,0.8149862263038239,-0.5794803283417413,0.17495432299147035,-0.984576551044456
uouqny,-12.813848,45.242292,24.199219,86.3014,19.8047,28.368,-4.14376,104.313,204.967,64.51411,-12.792104,45.316502,34.166992,-0.07225922486863424,0.9973858854131555,0.9689596641664434,-0.2472188690582762,-0.4220961958599598,-0.906551047344026
uovayy,-12.817459,45.276126,42.80957,9.45714,2.77491,3.66187,-20.4053,89.5324,153.413,66.76854,-12.808008,45.318268,42.492676,-0.34865874671108005,0.9372497417134128,0.9999666979219756,0.008161068987599973,0.44755619915421896,-0.8942558071372134
uovbpu,-12.82123,45.396366,22.701172,16.4236,5.8454,6.79076,-23.485,92.9872,152.718,57.40755,-12.766646,45.307918,35.319336,-0.3985089694970246,0.9171644352189086,0.998641201799263,-0.05211285895941371,0.45837036451846286,-0.8887612778081702
uovlpp,-12.505217,45.050311,46.554688,58.053,23.9547,50.688,2.95603,2.63665,77.4893,9409.3,-12.771681,45.595512,41.16748,0.0515695713589995,0.998669404412616,0.04600198348737774,0.9989413483859936,0.9762555699480141,0.21662193366664909
uowabo,-12.820971,45.266757,24.083984,14.5215,4.16491,11.1046,-4.41357,35.8673,70.2314,71.11913,-12.796853,45.39821,29.067871,-0.07695516912273898,0.9970345540377679,0.585909952138887,0.8103761644968386,0.9410662673416959,0.33822223532991996
uowpdn,-13.096501,45.235838,10.371094,33.0892,14.8861,19.9077,6.07353,41.9151,127.863,1085.791,-12.789143,45.436382,36.27002,0.1058046871649774,0.9943869308141179,0.6680286916521972,0.7441355166429389,0.7894806083483665,-0.6137755037812223
uoxacl,-12.848783,45.090979,16.939453,110.519,17.3371,29.4093,1.96514,115.32,1.53984,255.3791,-12.813463,45.39998,32.78418,0.034291439137381544,0.9994118756558216,0.9039333185479418,-0.427673421688682,0.026872042822254038,0.9996388814539773
uoxqjh,-12.895322,45.33789,33.360352,4.81109,2.27865,2.46545,-20.3134,161.237,299.928,41.37779,-12.815176,45.370096,37.364746,-0.34715499003209044,0.9378077696926056,0.32165430865850964,-0.946857172820387,-0.866653038363629,0.49891132588375886
uoxykp,-13.058239,45.194129,55.427734,29.2859,6.0041,7.68344,-41.1552,61.5541,78.4606,256.6731,-12.79652,45.410091,24.026367,-0.6581009399600134,0.7529297130700494,0.8792672651730266,0.4763287482350258,0.9797873756412444,0.20004174197912564
uoyojd,-12.823938,45.332996,41.599609,8.97823,3.01006,4.52032,-31.0863,83.7219,215.08,114.5928,-12.775199,45.343895,37.854492,-0.5163285719878793,0.8563905684610015,0.9940028262747015,0.1093543842646724,-0.5747196288908888,-0.818350382273705
uozhef,-12.951226,45.37884,5.646484,46.4004,13.0441,25.403,-8.16302,144.328,188.001,401.4326,-12.776349,45.392488,36.846191,-0.14199007993821045,0.9898680807052729,0.5831442828135693,-0.812368601942399,-0.13919038437714445,-0.990265639561902
uozzqx,-12.659869,45.275768,45.287109,25.9824,6.91911,12.3556,-45.021,158.966,90.0959,111.4387,-12.774257,45.40833,32.98584,-0.7073659018570899,0.7068475655259101,0.35892188419268317,-0.9333676023130297,0.9999985992460608,-0.0016737699711488253
upadqf,-12.855352,45.531693,49.205078,16.4206,6.12926,7.38752,-16.6258,122.332,237.654,350.5099,-12.813055,45.632551,35.376953,-0.28611986623940455,0.9581938332838222,0.844963262755254,-0.5348243492904895,-0.8448325552908733,-0.5350307967964961
upahyi,-12.843552,45.252302,32.841797,19.0486,5.18466,9.82667,18.834,104.101,350.59,75.59488,-12.838025,45.309923,42.291016,0.3228273914359073,0.9464578571382286,0.9698677632529641,-0.24363193920890655,-0.16349814907843768,0.9865436408228097
upaklp,-12.785052,45.323717,28.405273,4.47093,1.39453,1.95471,-25.0018,137.347,236.889,17.16878,-12.773451,45.353618,26.071777,-0.42264673403099745,0.9062945096451436,0.6775565878368157,-0.7354706454230049,-0.8376138571324842,-0.5462627813970511
upasad,-12.802889,45.41512,25.121094,83.6242,27.2088,54.5649,2.26603,51.9733,85.239,2408.621,-12.774979,45.417688,24.516113,0.03953937480061788,0.9992180131684858,0.7877237680161564,0.6160286237687569,0.9965495860972444,0.08299953282646134
upbgoo,-12.856383,45.302682,19.820312,29.2346,16.8209,24.2215,14.0785,127.668,319.352,638.5545,-12.569282,45.218429,5.646484,0.2432510542531437,0.9699633625064062,0.7915649506773751,-0.6110850422479058,-0.6514100744652358,0.7587258496223758
upbhsg,-12.742393,45.208634,35.780273,15.8701,2.47157,4.65331,-16.3624,126.31,189.617,81.55806,-12.798751,45.285169,32.524902,-0.2817118522452084,0.9594990527898263,0.8058249441821983,-0.5921538308022308,-0.16706129028450778,-0.9859465123871961
upbzzg,-12.866472,45.404926,3.341797,44.769,24.4716,33.0944,-29.43,110.547,256.781,305.0556,-12.777116,45.427763,32.179199,-0.4913598527870601,0.8709566551035008,0.9363845973595464,-0.35097561999062005,-0.9735031253276959,-0.2286737085395004
updfzy,-12.795556,45.278336,39.986328,6.61081,2.34785,2.80302,-10.9123,134.009,214.045,61.4711,-12.77892,45.265055,38.747559,-0.18930624110664548,0.9819180959112999,0.7192306747829315,-0.6947713555201374,-0.5598438555215385,-0.8285981278248091
updleu,-12.426071,45.050563,40.101562,65.8984,26.2497,31.6644,3.22191,147.842,210.016,6337.679,-12.771694,45.60919,38.459473,0.05620330628722031,0.9984193449459926,0.532255840969067,-0.846583557455678,-0.5002418204165732,-0.8658857436788718
updthj,-12.861514,45.398454,34.973633,5.62434,2.62457,3.13647,-43.8043,113.856,259.719,44.76895,-12.849143,45.395955,34.195801,-0.6921973394184286,0.7217082813034977,0.9145648120214881,-0.40443937074931285,-0.9839442768949763,-0.17847593665708023
upeghl,-12.944472,45.605061,22.816406,90.5161,25.9895,30.0192,-4.29178,125.199,212.211,1871.302,-12.780518,45.599462,35.261719,-0.07483566382849455,0.9971958801656516,0.817154958852502,-0.5764180542130563,-0.5330387236745915,-0.8460908456326439
uperud,-12.783513,45.264684,38.430664,5.018,2.13099,2.18816,-3.83872,143.108,151.279,34.55363,-12.79064,45.292027,40.15918,-0.06694819095258617,0.9977564531127704,0.6003085624313498,-0.7997684851703062,0.48054495604040776,-0.8769700936885605
upfqnk,-12.828942,45.362509,25.178711,27.4118,2.02083,5.80085,-8.00794,143.829,193.762,72.11525,-12.779848,45.373043,22.787598,-0.13931033012319227,0.9902487727439844,0.5901971526687114,-0.807259141157129,-0.23788932451902736,-0.9712922676928304
upfsra,-12.828942,45.362509,24.602539,2.85753,1.83961,2.09308,-24.6752,145.506,259.683,16.95397,-12.782685,45.378798,21.001465,-0.41747379448657923,0.9086889626912926,0.5663199315266608,-0.8241854980255587,-0.983831942941257,-0.17909413180903277
upglge,-12.74072,45.426745,53.238281,17.411,3.81151,4.53915,-30.2801,136.458,127.621,151.0096,-12.836745,45.653053,34.368652,-0.5042277183974827,0.8635707313241161,0.6888861178896707,-0.7248695859110788,0.7920659602610468,-0.6104355122334757
uphecl,-12.802047,45.340961,34.051758,6.47197,2.06003,2.47799,-32.2721,146.911,217.912,62.71238,-12.780466,45.326966,34.541504,-0.5339406884573457,0.8455219341978633,0.5459411205031941,-0.8378235452311644,-0.6144504520092183,-0.7889554119376248
uphgeq,-12.834481,45.30489,25.754883,12.462,5.32081,6.21513,29.994,118.422,278.952,42.4456,-12.78558,45.418389,40.245605,0.4999093072903973,0.8660777589133871,0.8794658814397751,-0.47596193480504245,-0.9878190482119293,0.15560696639186172
uphtcd,-12.756794,45.328096,37.739258,10.2637,1.91031,3.77405,14.3567,159.353,336.342,27.15866,-12.788035,45.407226,34.397461,0.2479578312231948,0.9687708263232794,0.35260938402347863,-0.9357706034593003,-0.40127645298591025,0.9159569904089637
uphwgd,-12.743803,45.207191,41.887695,6.14866,2.32225,2.78989,3.30133,132.862,329.338,50.01283,-12.796311,45.300654,42.00293,0.05758720133189751,0.9983404801182608,0.7329942088204744,-0.6802348784321831,-0.5099725300454201,0.8601906873473306
upitiq,-13.012283,45.57617,45.402344,66.5107,23.7652,26.3838,2.31795,139.615,282.761,1659.672,-12.757895,45.34861,20.07959,0.04044482477351846,0.9991817733270756,0.6479205085919907,-0.7617079588306113,-0.9752999316680341,0.2208846832361356
upjcvl,-12.857238,45.378297,30.018555,8.21165,1.94004,2.99271,-46.1614,153.529,92.3051,51.93824,-12.859712,45.378652,28.779785,-0.7212937694988094,0.6926292645291552,0.44574478899017095,-0.8951600879664531,0.9991908189533291,-0.04022073245697542
upjmlr,-12.751563,45.202132,38.027344,86.8804,23.9964,40.1194,-1.87572,67.581,78.2853,2204.005,-12.80913,45.349587,31.286133,-0.03273164246161457,0.9994641762373302,0.9244196150576709,0.3813769464671763,0.9791707505957924,0.2030385214132348
upjuru,-12.846709,45.419364,28.923828,24.8923,4.88497,13.6779,0.331215,137.464,200.874,111.9207,-12.764335,45.39179,28.664551,0.00578076008538523,0.9999832912668267,0.676053319242019,-0.7368527054587293,-0.35631403406112716,-0.9343662606981729
upklwl,-12.779955,45.253894,44.941406,24.6004,4.08759,11.1029,-32.8973,135.667,189.185,297.3106,-12.851574,45.372546,41.657227,-0.5431348831936087,0.839645460095072,0.6988273789891157,-0.7152903566910453,-0.15962275054587474,-0.9871780880409418
upkrah,-12.731139,45.230257,36.356445,11.3242,2.15593,3.63603,-14.8489,127.631,142.793,35.40897,-12.742261,45.305451,37.249512,-0.25627081569600196,0.9666050222415078,0.7919594071021373,-0.6105737445243049,0.604696424837554,-0.7964560463633134
upliik,-12.82673,45.315708,37.681641,70.6982,17.8926,18.9979,-1.40895,121.775,160.354,386.9766,-12.789295,45.325148,37.739258,-0.02458833819261525,0.99969766110806,0.8501225399168791,-0.5265849097014405,0.33620779375545085,-0.9417878314238788
